gene ID	GeneName	HC1.coch	HC2.vest	Non.HC1.coch	Non.HC2.vest
ENSG00000139168	ZCRB1	760.0	313.0	895.0	344.0
ENSG00000265491	RNF115	566.0	424.0	895.0	316.0
ENSG00000198944	SOWAHA	895.0	430.0	589.0	130.0
ENSG00000124788	ATXN1	895.0	605.0	328.0	383.0
ENSG00000133169	BEX1	818.0	895.0	859.0	606.0
ENSG00000120686	UFM1	610.0	393.0	896.0	272.0
ENSG00000091536	MYO15A	756.0	896.0	27.0	13.0
ENSG00000168356	SCN11A	897.0	183.0	9.0	0.0
ENSG00000102595	UGGT2	735.0	364.0	897.0	368.0
ENSG00000162959	MEMO1	657.0	508.0	897.0	265.0
ENSG00000183762	KREMEN1	898.0	386.0	668.0	659.0
ENSG00000172493	AFF1	358.0	218.0	743.0	898.0
ENSG00000154721	JAM2	190.0	82.0	36.0	898.0
ENSG00000076554	TPD52	351.0	584.0	581.0	899.0
ENSG00000144895	EIF2A	659.0	561.0	899.0	710.0
ENSG00000065559	MAP2K4	760.0	367.0	899.0	787.0
ENSG00000056277	ZNF280C	899.0	458.0	555.0	332.0
ENSG00000265972	TXNIP	305.0	480.0	727.0	899.0
ENSG00000167526	RPL13	336.0	3.0	900.0	47.0
ENSG00000112297	AIM1	35.0	76.0	355.0	900.0
ENSG00000179163	FUCA1	121.0	99.0	416.0	900.0
ENSG00000185483	ROR1	177.0	102.0	669.0	900.0
ENSG00000171497	PPID	901.0	437.0	396.0	234.0
ENSG00000121274	PAPD5	901.0	575.0	572.0	398.0
ENSG00000198689	SLC9A6	539.0	322.0	901.0	631.0
ENSG00000078902	TOLLIP	510.0	396.0	902.0	601.0
ENSG00000130939	UBE4B	779.0	609.0	902.0	890.0
ENSG00000065308	TRAM2	317.0	69.0	902.0	732.0
ENSG00000139998	RAB15	903.0	413.0	357.0	146.0
ENSG00000112245	PTP4A1	414.0	288.0	903.0	529.0
ENSG00000084073	ZMPSTE24	904.0	319.0	643.0	611.0
ENSG00000110395	CBL	905.0	721.0	564.0	545.0
ENSG00000111875	ASF1A	693.0	478.0	906.0	551.0
ENSG00000025039	RRAGD	840.0	906.0	331.0	389.0
ENSG00000156299	TIAM1	77.0	296.0	676.0	907.0
ENSG00000149485	FADS1	190.0	150.0	740.0	907.0
ENSG00000131143	COX4I1	117.0	103.0	260.0	907.0
ENSG00000069702	TGFBR3	74.0	42.0	288.0	909.0
ENSG00000196632	WNK3	909.0	722.0	368.0	168.0
ENSG00000258102	MAP1LC3B2	197.0	318.0	504.0	910.0
ENSG00000167642	SPINT2	303.0	302.0	435.0	910.0
ENSG00000142534	RPS11	96.0	129.0	396.0	911.0
ENSG00000100442	FKBP3	552.0	392.0	911.0	355.0
ENSG00000198795	ZNF521	100.0	146.0	911.0	404.0
ENSG00000204351	SKIV2L	912.0	204.0	441.0	263.0
ENSG00000273749	CYFIP1	293.0	178.0	913.0	664.0
ENSG00000175376	EIF1AD	416.0	306.0	914.0	254.0
ENSG00000165280	VCP	529.0	357.0	914.0	332.0
ENSG00000110987	BCL7A	914.0	422.0	419.0	236.0
ENSG00000116459	ATP5F1	915.0	832.0	710.0	562.0
ENSG00000146648	EGFR	610.0	717.0	915.0	756.0
ENSG00000120709	FAM53C	863.0	471.0	915.0	875.0
ENSG00000196358	NTNG2	915.0	183.0	88.0	108.0
ENSG00000182263	FIGN	422.0	830.0	915.0	311.0
ENSG00000151414	NEK7	865.0	761.0	916.0	599.0
ENSG00000142599	RERE	719.0	361.0	893.0	916.0
ENSG00000150753	CCT5	606.0	346.0	678.0	917.0
ENSG00000089902	RCOR1	917.0	482.0	772.0	634.0
ENSG00000184047	DIABLO	918.0	718.0	330.0	230.0
ENSG00000116667	C1orf21	418.0	520.0	913.0	918.0
ENSG00000162601	MYSM1	918.0	471.0	763.0	534.0
ENSG00000132507	EIF5A	567.0	262.0	767.0	918.0
ENSG00000019485	PRDM11	180.0	130.0	919.0	814.0
ENSG00000141756	FKBP10	45.0	56.0	475.0	920.0
ENSG00000009954	BAZ1B	920.0	479.0	848.0	700.0
ENSG00000130294	KIF1A	809.0	354.0	579.0	920.0
ENSG00000089199	CHGB	920.0	751.0	48.0	5.0
ENSG00000128607	KLHDC10	868.0	511.0	920.0	917.0
ENSG00000157227	MMP14	133.0	90.0	875.0	923.0
ENSG00000179869	ABCA13	12.0	90.0	67.0	923.0
ENSG00000134759	ELP2	923.0	769.0	556.0	291.0
ENSG00000040341	STAU2	867.0	495.0	923.0	602.0
ENSG00000090905	TNRC6A	923.0	671.0	705.0	463.0
ENSG00000123836	PFKFB2	924.0	605.0	447.0	391.0
ENSG00000165240	ATP7A	218.0	238.0	925.0	590.0
ENSG00000136152	COG3	925.0	365.0	522.0	389.0
ENSG00000088179	PTPN4	926.0	686.0	794.0	514.0
ENSG00000163346	PBXIP1	199.0	206.0	480.0	926.0
ENSG00000177519	RPRM	926.0	263.0	103.0	63.0
ENSG00000082212	ME2	927.0	167.0	388.0	168.0
ENSG00000109881	CCDC34	649.0	474.0	927.0	200.0
ENSG00000007174	DNAH9	50.0	927.0	47.0	3.0
ENSG00000115484	CCT4	928.0	688.0	721.0	630.0
ENSG00000106571	GLI3	235.0	39.0	929.0	233.0
ENSG00000089248	ERP29	534.0	293.0	689.0	930.0
ENSG00000179295	PTPN11	930.0	369.0	538.0	645.0
ENSG00000134107	BHLHE40	59.0	98.0	207.0	931.0
ENSG00000115548	KDM3A	931.0	472.0	821.0	847.0
ENSG00000153107	ANAPC1	848.0	664.0	932.0	912.0
ENSG00000141279	NPEPPS	670.0	717.0	934.0	634.0
ENSG00000146674	IGFBP3	885.0	471.0	935.0	295.0
ENSG00000168056	LTBP3	53.0	21.0	265.0	935.0
ENSG00000170456	DENND5B	795.0	935.0	176.0	109.0
ENSG00000173114	LRRN3	935.0	214.0	38.0	89.0
ENSG00000079785	DDX1	935.0	619.0	666.0	607.0
ENSG00000211445	GPX3	10.0	30.0	99.0	936.0
ENSG00000113522	RAD50	724.0	310.0	936.0	485.0
ENSG00000094880	CDC23	936.0	475.0	792.0	603.0
ENSG00000134108	ARL8B	936.0	736.0	870.0	595.0
ENSG00000144791	LIMD1	937.0	404.0	550.0	535.0
ENSG00000186889	TMEM17	937.0	557.0	488.0	118.0
ENSG00000011260	UTP18	937.0	340.0	463.0	131.0
ENSG00000151552	QDPR	938.0	356.0	477.0	155.0
ENSG00000120733	KDM3B	843.0	522.0	781.0	938.0
ENSG00000145819	ARHGAP26	939.0	255.0	228.0	905.0
ENSG00000167191	GPRC5B	57.0	84.0	210.0	940.0
ENSG00000115446	UNC50	433.0	289.0	940.0	506.0
ENSG00000138382	METTL5	689.0	469.0	940.0	99.0
ENSG00000095637	SORBS1	941.0	155.0	56.0	118.0
ENSG00000119487	MAPKAP1	677.0	526.0	941.0	725.0
ENSG00000164675	IQUB	405.0	942.0	10.0	15.0
ENSG00000169021	UQCRFS1	717.0	713.0	943.0	377.0
ENSG00000178460	MCMDC2	568.0	141.0	943.0	9.0
ENSG00000132964	CDK8	944.0	709.0	430.0	327.0
ENSG00000158467	AHCYL2	944.0	521.0	607.0	459.0
ENSG00000154001	PPP2R5E	945.0	580.0	667.0	447.0
ENSG00000232125	DYTN	945.0	404.0	31.0	9.0
ENSG00000105426	PTPRS	153.0	107.0	342.0	946.0
ENSG00000104325	DECR1	322.0	573.0	946.0	491.0
ENSG00000162676	GFI1	679.0	946.0	17.0	4.0
ENSG00000133104	SPG20	437.0	427.0	946.0	349.0
ENSG00000213064	SFT2D2	483.0	124.0	798.0	946.0
ENSG00000165322	ARHGAP12	708.0	417.0	946.0	663.0
ENSG00000077327	SPAG6	658.0	947.0	57.0	52.0
ENSG00000033178	UBA6	947.0	533.0	544.0	344.0
ENSG00000165097	KDM1B	948.0	314.0	848.0	180.0
ENSG00000145703	IQGAP2	259.0	219.0	219.0	949.0
ENSG00000096968	JAK2	810.0	702.0	949.0	499.0
ENSG00000156256	USP16	949.0	617.0	839.0	507.0
ENSG00000188419	CHM	652.0	301.0	950.0	589.0
ENSG00000116117	PARD3B	950.0	534.0	393.0	224.0
ENSG00000132164	SLC6A11	951.0	122.0	16.0	3.0
ENSG00000144036	EXOC6B	492.0	237.0	746.0	951.0
ENSG00000178202	KDELC2	73.0	39.0	951.0	258.0
ENSG00000085491	SLC25A24	218.0	123.0	951.0	355.0
ENSG00000114867	EIF4G1	659.0	400.0	930.0	951.0
ENSG00000177981	ASB8	646.0	951.0	402.0	153.0
ENSG00000146374	RSPO3	12.0	304.0	668.0	952.0
ENSG00000154582	TCEB1	520.0	640.0	952.0	309.0
ENSG00000112983	BRD8	953.0	357.0	579.0	449.0
ENSG00000169223	LMAN2	652.0	468.0	916.0	953.0
ENSG00000257923	CUX1	321.0	232.0	633.0	953.0
ENSG00000205111	CDKL4	846.0	954.0	50.0	8.0
ENSG00000028203	VEZT	954.0	303.0	607.0	357.0
ENSG00000113013	HSPA9	570.0	625.0	626.0	955.0
ENSG00000137692	DCUN1D5	886.0	412.0	955.0	337.0
ENSG00000176204	LRRTM4	956.0	92.0	953.0	368.0
ENSG00000127824	TUBA4A	74.0	76.0	60.0	957.0
ENSG00000148339	SLC25A25	152.0	433.0	292.0	957.0
ENSG00000118496	FBXO30	520.0	455.0	957.0	735.0
ENSG00000143321	HDGF	878.0	416.0	958.0	844.0
ENSG00000183864	TOB2	636.0	520.0	695.0	958.0
ENSG00000252963	RN7SKP147	514.0	180.0	959.0	558.0
ENSG00000050748	MAPK9	960.0	530.0	931.0	430.0
ENSG00000163697	APBB2	595.0	423.0	960.0	822.0
ENSG00000163673	DCLK3	12.0	960.0	49.0	57.0
ENSG00000110092	CCND1	546.0	369.0	961.0	921.0
ENSG00000156650	KAT6B	924.0	614.0	962.0	728.0
ENSG00000147853	AK3	408.0	170.0	963.0	734.0
ENSG00000163755	HPS3	963.0	339.0	316.0	180.0
ENSG00000186834	HEXIM1	963.0	536.0	892.0	370.0
ENSG00000166181	API5	899.0	925.0	965.0	834.0
ENSG00000114353	GNAI2	461.0	295.0	645.0	965.0
ENSG00000005022	SLC25A5	488.0	679.0	602.0	966.0
ENSG00000091317	CMTM6	653.0	756.0	966.0	402.0
ENSG00000117519	CNN3	111.0	113.0	547.0	966.0
ENSG00000103018	CYB5B	686.0	458.0	967.0	781.0
ENSG00000214194	LINC00998	307.0	140.0	967.0	222.0
ENSG00000102024	PLS3	72.0	69.0	968.0	854.0
ENSG00000108406	DHX40	623.0	513.0	968.0	450.0
ENSG00000153904	DDAH1	968.0	727.0	427.0	632.0
ENSG00000188343	FAM92A1	968.0	586.0	325.0	167.0
ENSG00000181588	MEX3D	209.0	191.0	968.0	887.0
ENSG00000146386	ABRACL	968.0	151.0	488.0	67.0
ENSG00000087274	ADD1	422.0	363.0	969.0	951.0
ENSG00000070614	NDST1	179.0	133.0	566.0	969.0
ENSG00000140157	NIPA2	971.0	480.0	814.0	615.0
ENSG00000121898	CPXM2	474.0	181.0	971.0	931.0
ENSG00000008277	ADAM22	855.0	683.0	971.0	492.0
ENSG00000170234	PWWP2A	971.0	387.0	730.0	261.0
ENSG00000164163	ABCE1	971.0	697.0	788.0	644.0
ENSG00000029725	RABEP1	972.0	510.0	437.0	651.0
ENSG00000125772	GPCPD1	972.0	650.0	724.0	511.0
ENSG00000254995	STX16-NPEPL1	772.0	410.0	972.0	352.0
ENSG00000063978	RNF4	553.0	415.0	817.0	972.0
ENSG00000121742	GJB6	972.0	367.0	770.0	215.0
ENSG00000143437	ARNT	824.0	974.0	860.0	617.0
ENSG00000100364	KIAA0930	244.0	228.0	396.0	974.0
ENSG00000197748	CFAP43	481.0	974.0	26.0	7.0
ENSG00000130150	MOSPD2	528.0	212.0	974.0	396.0
ENSG00000142892	PIGK	559.0	407.0	975.0	702.0
ENSG00000100146	SOX10	42.0	32.0	235.0	976.0
ENSG00000181104	F2R	976.0	633.0	660.0	639.0
ENSG00000145362	ANK2	303.0	165.0	439.0	977.0
ENSG00000121690	DEPDC7	978.0	267.0	10.0	22.0
ENSG00000110048	OSBP	979.0	695.0	429.0	503.0
ENSG00000189403	HMGB1	890.0	979.0	678.0	470.0
ENSG00000081985	IL12RB2	980.0	391.0	411.0	76.0
ENSG00000116171	SCP2	944.0	628.0	980.0	402.0
ENSG00000114302	PRKAR2A	782.0	980.0	466.0	440.0
ENSG00000116698	SMG7	960.0	885.0	750.0	980.0
ENSG00000157259	GATAD1	737.0	352.0	981.0	399.0
ENSG00000146414	SHPRH	981.0	377.0	798.0	499.0
ENSG00000152404	CWF19L2	466.0	356.0	982.0	299.0
ENSG00000080493	SLC4A4	19.0	982.0	397.0	408.0
ENSG00000153130	SCOC	726.0	982.0	633.0	285.0
ENSG00000132297	HHLA1	28.0	917.0	20.0	982.0
ENSG00000165219	GAPVD1	983.0	649.0	852.0	877.0
ENSG00000189339	SLC35E2B	557.0	666.0	983.0	681.0
ENSG00000067048	DDX3Y	983.0	451.0	858.0	487.0
ENSG00000128881	TTBK2	983.0	678.0	907.0	424.0
ENSG00000163935	SFMBT1	984.0	510.0	461.0	275.0
ENSG00000107551	RASSF4	753.0	205.0	580.0	984.0
ENSG00000165637	VDAC2	745.0	662.0	985.0	941.0
ENSG00000138078	PREPL	985.0	639.0	398.0	273.0
ENSG00000163596	ICA1L	985.0	947.0	56.0	45.0
ENSG00000129003	VPS13C	985.0	442.0	324.0	215.0
ENSG00000166710	B2M	33.0	81.0	768.0	985.0
ENSG00000241697	TMEFF1	177.0	87.0	986.0	505.0
ENSG00000204178	TMEM57	583.0	410.0	986.0	565.0
ENSG00000076716	GPC4	140.0	138.0	341.0	986.0
ENSG00000115183	TANC1	986.0	866.0	681.0	753.0
ENSG00000152465	NMT2	612.0	355.0	987.0	685.0
ENSG00000086065	CHMP5	526.0	407.0	987.0	531.0
ENSG00000152102	FAM168B	487.0	461.0	988.0	775.0
ENSG00000160714	UBE2Q1	988.0	394.0	442.0	368.0
ENSG00000163162	RNF149	116.0	80.0	72.0	988.0
ENSG00000165629	ATP5C1	617.0	458.0	812.0	989.0
ENSG00000173744	AGFG1	990.0	730.0	764.0	348.0
ENSG00000149428	HYOU1	715.0	466.0	663.0	990.0
ENSG00000184347	SLIT3	13.0	9.0	990.0	693.0
ENSG00000135378	PRRG4	260.0	264.0	572.0	991.0
ENSG00000125686	MED1	954.0	448.0	992.0	653.0
ENSG00000183255	PTTG1IP	382.0	296.0	478.0	993.0
ENSG00000108395	TRIM37	980.0	993.0	492.0	276.0
ENSG00000185305	ARL15	993.0	441.0	649.0	242.0
ENSG00000139289	PHLDA1	382.0	241.0	994.0	750.0
ENSG00000118855	MFSD1	932.0	568.0	994.0	659.0
ENSG00000111834	RSPH4A	292.0	994.0	83.0	35.0
ENSG00000154330	PGM5	61.0	54.0	994.0	206.0
ENSG00000123178	SPRYD7	799.0	995.0	471.0	278.0
ENSG00000071054	MAP4K4	498.0	432.0	674.0	995.0
ENSG00000138448	ITGAV	427.0	251.0	892.0	995.0
ENSG00000126947	ARMCX1	995.0	273.0	328.0	196.0
ENSG00000117122	MFAP2	69.0	38.0	256.0	995.0
ENSG00000217128	FNIP1	888.0	642.0	996.0	624.0
ENSG00000107518	ATRNL1	551.0	465.0	996.0	517.0
ENSG00000103316	CRYM	999.0	391.0	310.0	66.0
ENSG00000125351	UPF3B	999.0	583.0	617.0	162.0
ENSG00000169180	XPO6	673.0	463.0	539.0	1000.0
ENSG00000152056	AP1S3	140.0	141.0	1000.0	377.0
ENSG00000049759	NEDD4L	408.0	394.0	1001.0	473.0
ENSG00000137492	PRKRIR	660.0	492.0	1001.0	796.0
ENSG00000152620	NADK2	967.0	630.0	1003.0	543.0
ENSG00000104112	SCG3	1003.0	459.0	15.0	7.0
ENSG00000101191	DIDO1	1003.0	638.0	779.0	803.0
ENSG00000135336	ORC3	992.0	832.0	1003.0	513.0
ENSG00000143252	SDHC	731.0	554.0	1004.0	700.0
ENSG00000115084	SLC35F5	286.0	159.0	1005.0	509.0
ENSG00000119655	NPC2	95.0	44.0	623.0	1006.0
ENSG00000101911	PRPS2	336.0	234.0	1007.0	507.0
ENSG00000115993	TRAK2	1007.0	925.0	587.0	590.0
ENSG00000134575	ACP2	563.0	351.0	1009.0	666.0
ENSG00000139292	LGR5	1009.0	88.0	928.0	41.0
ENSG00000136842	TMOD1	415.0	326.0	492.0	1009.0
ENSG00000114127	XRN1	1010.0	793.0	683.0	460.0
ENSG00000178951	ZBTB7A	1010.0	418.0	969.0	920.0
ENSG00000064115	TM7SF3	478.0	268.0	1010.0	671.0
ENSG00000175130	MARCKSL1	341.0	223.0	767.0	1011.0
ENSG00000108960	MMD	551.0	257.0	1013.0	392.0
ENSG00000119715	ESRRB	23.0	5.0	78.0	1013.0
ENSG00000141447	OSBPL1A	1014.0	749.0	595.0	404.0
ENSG00000103449	SALL1	1015.0	877.0	427.0	140.0
ENSG00000105568	PPP2R1A	261.0	206.0	556.0	1016.0
ENSG00000172379	ARNT2	106.0	67.0	186.0	1016.0
ENSG00000152104	PTPN14	64.0	57.0	335.0	1016.0
ENSG00000138594	TMOD3	530.0	261.0	1016.0	656.0
ENSG00000127995	CASD1	782.0	1017.0	916.0	599.0
ENSG00000119471	HSDL2	1017.0	750.0	971.0	613.0
ENSG00000077279	DCX	74.0	112.0	1017.0	141.0
ENSG00000173273	TNKS	921.0	1017.0	540.0	525.0
ENSG00000139826	ABHD13	859.0	412.0	1017.0	774.0
ENSG00000247315	ZCCHC3	1017.0	175.0	668.0	357.0
ENSG00000183513	COA5	908.0	840.0	1019.0	982.0
ENSG00000103994	ZNF106	896.0	830.0	961.0	1019.0
ENSG00000260230	FRRS1L	102.0	1019.0	16.0	8.0
ENSG00000079332	SAR1A	340.0	187.0	599.0	1020.0
ENSG00000126733	DACH2	478.0	657.0	692.0	1020.0
ENSG00000131941	RHPN2	381.0	51.0	1020.0	301.0
ENSG00000108468	CBX1	450.0	342.0	1021.0	460.0
ENSG00000133812	SBF2	476.0	515.0	1021.0	942.0
ENSG00000169126	ARMC4	280.0	1021.0	19.0	4.0
ENSG00000131724	IL13RA1	245.0	416.0	1022.0	406.0
ENSG00000276023	DUSP14	318.0	1022.0	102.0	255.0
ENSG00000075790	BCAP29	323.0	366.0	1022.0	346.0
ENSG00000182197	EXT1	846.0	125.0	1022.0	798.0
ENSG00000106546	AHR	398.0	345.0	1023.0	932.0
ENSG00000136044	APPL2	1024.0	802.0	227.0	173.0
ENSG00000116750	UCHL5	1025.0	384.0	1017.0	231.0
ENSG00000079691	LRRC16A	425.0	579.0	1025.0	726.0
ENSG00000119661	DNAL1	921.0	1026.0	339.0	271.0
ENSG00000113161	HMGCR	835.0	775.0	1027.0	434.0
ENSG00000171262	FAM98B	1027.0	607.0	1003.0	514.0
ENSG00000074657	ZNF532	565.0	614.0	1027.0	693.0
ENSG00000164919	COX6C	305.0	200.0	1028.0	352.0
ENSG00000096717	SIRT1	968.0	669.0	1029.0	962.0
ENSG00000143924	EML4	1029.0	514.0	766.0	513.0
ENSG00000180340	FZD2	151.0	41.0	1029.0	253.0
ENSG00000125944	HNRNPR	839.0	1030.0	995.0	661.0
ENSG00000161016	RPL8	301.0	175.0	510.0	1031.0
ENSG00000152348	ATG10	365.0	124.0	1032.0	150.0
ENSG00000165487	MICU2	483.0	391.0	1032.0	937.0
ENSG00000151348	EXT2	227.0	222.0	522.0	1032.0
ENSG00000140632	GLYR1	1033.0	366.0	481.0	470.0
ENSG00000145743	FBXL17	1033.0	693.0	567.0	451.0
ENSG00000157933	SKI	271.0	174.0	1033.0	948.0
ENSG00000156467	UQCRB	448.0	1035.0	589.0	326.0
ENSG00000165632	TAF3	1035.0	260.0	869.0	188.0
ENSG00000171467	ZNF318	1036.0	658.0	645.0	488.0
ENSG00000120324	PCDHB10	1036.0	962.0	911.0	240.0
ENSG00000115361	ACADL	434.0	59.0	1037.0	331.0
ENSG00000086102	NFX1	1037.0	626.0	732.0	497.0
ENSG00000132963	POMP	792.0	667.0	1037.0	472.0
ENSG00000131507	NDFIP1	679.0	406.0	1038.0	1038.0
ENSG00000171681	ATF7IP	1039.0	703.0	824.0	654.0
ENSG00000067369	TP53BP1	1040.0	602.0	421.0	388.0
ENSG00000166257	SCN3B	1041.0	994.0	21.0	0.0
ENSG00000153879	CEBPG	703.0	706.0	1041.0	503.0
ENSG00000274944	RP5-864K19.6	1042.0	393.0	440.0	194.0
ENSG00000136425	CIB2	1042.0	283.0	40.0	53.0
ENSG00000001629	ANKIB1	554.0	359.0	1042.0	621.0
ENSG00000164930	FZD6	1043.0	845.0	689.0	728.0
ENSG00000075651	PLD1	1031.0	1043.0	225.0	108.0
ENSG00000100330	MTMR3	1043.0	719.0	934.0	524.0
ENSG00000064989	CALCRL	1043.0	453.0	51.0	30.0
ENSG00000183475	ASB7	1044.0	885.0	628.0	440.0
ENSG00000183530	PRR14L	994.0	680.0	1044.0	808.0
ENSG00000183690	EFHC2	469.0	1045.0	106.0	90.0
ENSG00000152558	TMEM123	523.0	286.0	880.0	1045.0
ENSG00000146457	WTAP	728.0	861.0	1045.0	414.0
ENSG00000156875	HIAT1	642.0	456.0	1045.0	644.0
ENSG00000121749	TBC1D15	1047.0	454.0	912.0	506.0
ENSG00000103978	TMEM87A	939.0	390.0	1047.0	477.0
ENSG00000171243	SOSTDC1	6.0	9.0	1047.0	1028.0
ENSG00000139223	ANP32D	1048.0	910.0	948.0	620.0
ENSG00000180357	ZNF609	821.0	430.0	935.0	1048.0
ENSG00000115423	DNAH6	156.0	1048.0	41.0	20.0
ENSG00000112964	GHR	261.0	351.0	1049.0	695.0
ENSG00000025156	HSF2	1050.0	768.0	503.0	227.0
ENSG00000162607	USP1	1050.0	834.0	941.0	485.0
ENSG00000070081	NUCB2	804.0	371.0	1050.0	512.0
ENSG00000184599	FAM19A3	1050.0	124.0	15.0	1.0
ENSG00000153207	AHCTF1	1052.0	527.0	1037.0	830.0
ENSG00000067225	PKM	194.0	264.0	271.0	1052.0
ENSG00000204406	MBD5	1052.0	627.0	643.0	566.0
ENSG00000130699	TAF4	1052.0	740.0	835.0	347.0
ENSG00000172059	KLF11	522.0	269.0	1053.0	685.0
ENSG00000187239	FNBP1	333.0	189.0	352.0	1053.0
ENSG00000147533	GOLGA7	438.0	406.0	1054.0	754.0
ENSG00000135241	PNPLA8	640.0	465.0	1054.0	582.0
ENSG00000182175	RGMA	85.0	70.0	1054.0	521.0
ENSG00000043093	DCUN1D1	1056.0	995.0	884.0	471.0
ENSG00000206530	CFAP44	650.0	1057.0	38.0	19.0
ENSG00000133640	LRRIQ1	406.0	1058.0	148.0	31.0
ENSG00000155099	TMEM55A	375.0	360.0	1058.0	540.0
ENSG00000162402	USP24	1058.0	440.0	930.0	924.0
ENSG00000163683	SMIM14	321.0	268.0	1058.0	895.0
ENSG00000183955	SETD8	1058.0	408.0	490.0	351.0
ENSG00000144959	NCEH1	1060.0	687.0	393.0	171.0
ENSG00000004478	FKBP4	819.0	626.0	900.0	1060.0
ENSG00000102054	RBBP7	314.0	360.0	677.0	1060.0
ENSG00000171208	NETO2	1060.0	196.0	467.0	373.0
ENSG00000134146	DPH6	1060.0	627.0	326.0	429.0
ENSG00000100243	CYB5R3	291.0	146.0	646.0	1061.0
ENSG00000120063	GNA13	664.0	524.0	1062.0	840.0
ENSG00000163956	LRPAP1	139.0	100.0	314.0	1062.0
ENSG00000169905	TOR1AIP2	530.0	241.0	1062.0	560.0
ENSG00000162458	FBLIM1	160.0	107.0	502.0	1063.0
ENSG00000130638	ATXN10	1048.0	960.0	1063.0	1033.0
ENSG00000065548	ZC3H15	1063.0	747.0	1004.0	369.0
ENSG00000182944	EWSR1	1064.0	822.0	685.0	770.0
ENSG00000141551	CSNK1D	367.0	309.0	737.0	1064.0
ENSG00000006125	AP2B1	480.0	565.0	733.0	1064.0
ENSG00000143815	LBR	1066.0	454.0	488.0	216.0
ENSG00000101773	RBBP8	661.0	415.0	1066.0	677.0
ENSG00000161021	MAML1	302.0	110.0	1066.0	544.0
ENSG00000164056	SPRY1	349.0	266.0	1067.0	563.0
ENSG00000152256	PDK1	1068.0	504.0	946.0	414.0
ENSG00000164258	NDUFS4	755.0	599.0	1068.0	352.0
ENSG00000113658	SMAD5	565.0	684.0	1070.0	822.0
ENSG00000166510	CCDC68	559.0	1070.0	107.0	57.0
ENSG00000166974	MAPRE2	401.0	687.0	1071.0	756.0
ENSG00000198542	ITGBL1	81.0	42.0	996.0	1071.0
ENSG00000131467	PSME3	1071.0	494.0	609.0	526.0
ENSG00000112335	SNX3	980.0	593.0	1072.0	331.0
ENSG00000188176	SMTNL2	361.0	443.0	1073.0	802.0
ENSG00000135164	DMTF1	1008.0	454.0	1074.0	352.0
ENSG00000165028	NIPSNAP3B	839.0	544.0	1075.0	363.0
ENSG00000109610	SOD3	18.0	5.0	38.0	1075.0
ENSG00000110841	PPFIBP1	367.0	189.0	804.0	1076.0
ENSG00000184675	AMER1	537.0	452.0	1076.0	473.0
ENSG00000198354	DCAF12L2	472.0	281.0	1077.0	202.0
ENSG00000106682	EIF4H	1080.0	972.0	736.0	958.0
ENSG00000165821	SALL2	699.0	888.0	1081.0	618.0
ENSG00000109919	MTCH2	527.0	322.0	1084.0	328.0
ENSG00000132640	BTBD3	515.0	272.0	1084.0	593.0
ENSG00000148498	PARD3	884.0	392.0	1085.0	656.0
ENSG00000183495	EP400	1085.0	453.0	948.0	852.0
ENSG00000137831	UACA	1085.0	912.0	219.0	365.0
ENSG00000153317	ASAP1	701.0	493.0	1086.0	421.0
ENSG00000136731	UGGT1	1086.0	692.0	869.0	820.0
ENSG00000128059	PPAT	1088.0	325.0	534.0	152.0
ENSG00000215695	RSC1A1	1088.0	834.0	945.0	737.0
ENSG00000143398	PIP5K1A	933.0	213.0	1089.0	172.0
ENSG00000030582	GRN	113.0	64.0	324.0	1090.0
ENSG00000143753	DEGS1	292.0	203.0	1090.0	573.0
ENSG00000187772	LIN28B	1090.0	66.0	228.0	4.0
ENSG00000158987	RAPGEF6	860.0	694.0	1092.0	699.0
ENSG00000196440	ARMCX4	1092.0	336.0	1092.0	871.0
ENSG00000140199	SLC12A6	1094.0	484.0	816.0	438.0
ENSG00000157540	DYRK1A	1052.0	850.0	1095.0	903.0
ENSG00000082641	NFE2L1	525.0	229.0	631.0	1095.0
ENSG00000072736	NFATC3	1038.0	693.0	905.0	1097.0
ENSG00000111481	COPZ1	406.0	244.0	592.0	1097.0
ENSG00000150316	CWC15	882.0	564.0	1098.0	492.0
ENSG00000011454	RABGAP1	930.0	667.0	1066.0	1098.0
ENSG00000148396	SEC16A	318.0	228.0	429.0	1099.0
ENSG00000266826	CTD-2200P10.1	947.0	695.0	1100.0	443.0
ENSG00000078804	TP53INP2	418.0	419.0	1100.0	956.0
ENSG00000101890	GUCY2F	17.0	14.0	1100.0	748.0
ENSG00000095951	HIVEP1	1101.0	794.0	894.0	804.0
ENSG00000135052	GOLM1	1101.0	417.0	84.0	212.0
ENSG00000107341	UBE2R2	783.0	327.0	1101.0	937.0
ENSG00000170027	YWHAG	639.0	422.0	656.0	1101.0
ENSG00000134308	YWHAQ	1101.0	940.0	750.0	755.0
ENSG00000182606	TRAK1	308.0	955.0	735.0	1102.0
ENSG00000159592	GPBP1L1	837.0	587.0	1102.0	819.0
ENSG00000151458	ANKRD50	1102.0	551.0	816.0	406.0
ENSG00000108306	FBXL20	1104.0	583.0	643.0	731.0
ENSG00000135916	ITM2C	102.0	83.0	222.0	1104.0
ENSG00000164684	ZNF704	103.0	405.0	1107.0	555.0
ENSG00000225526	MKRN2OS	1108.0	387.0	18.0	6.0
ENSG00000135999	EPC2	1108.0	670.0	867.0	549.0
